order_number,entry,establishments_1980,personnel_total_1980,personnel_linked_to_service_activity_1980,salaries_withdrawals_1980_mil_cruzeiros,total_revenue_1980_mil_cruzeiros,companies_headquartered_in_municipality_1985,establishments_1985,personnel_total_1985,personnel_linked_to_service_activity_1985,salaries_withdrawals_1985_mil_cruzeiros,total_revenue_1985_mil_cruzeiros,source_page_1980,source_page_1985,left_extraction_method,right_extraction_method,needs_review
1725,CANDEIAS,125,1 034,790,130 791,893 533,234,244,1 328,845,17 837 136,106 007 419,232,233,mistral_table,mistral_table,no
1726,CANDIBA,9,9,-,412,1 783,11,11,27,14,44 450,171 259,232,233,mistral_table,mistral_table,no
1727,CANDIDO SALES,26,54,14,2 698,9 238,132,132,289,139,1 769 173,5 823 095,232,233,mistral_table,mistral_table,no
1728,CANSANÇÃO,21,49,17,3 992,15 091,117,117,290,141,618 278,4 574 805,232,233,mistral_table,mistral_table,no
1729,CARAVELAS,23,81,53,6 253,24 688,72,72,203,118,1 722 558,6 085 432,232,233,mistral_table,mistral_table,no
1730,CARDEAL DA SILVA,-,-,-,-,-,5,5,14,7,77 400,320 800,232,233,mistral_table,mistral_table,no
1731,CARINHANHA,32,71,14,2 831,16 140,30,30,82,38,502 940,1 740 581,232,233,mistral_table,mistral_table,no
1732,CASA NOVA,8,25,12,1 545,3 315,100,100,241,141,2 240 000,4 800 301,232,233,mistral_table,mistral_table,no
1733,CASTRO ALVES,40,114,62,6 382,25 030,52,53,158,92,519 590,2 022 797,232,233,mistral_table,mistral_table,no
1734,CATOLANDIA,1,(A),(A),(X),(A),1,1,(A),(A),(X),(C),232,233,mistral_table,mistral_table,no
1735,CATU,61,310,219,51 935,263 988,71,73,229,136,1 234 838,5 491 070,232,233,mistral_table,mistral_table,no
1736,CENTRAL,11,24,9,1 228,6 109,12,14,46,30,399 040,1 363 734,232,233,mistral_table,mistral_table,no
1737,CICERO DANTAS,29,72,37,5 162,13 789,40,41,119,72,763 245,2 226 977,232,233,mistral_table,mistral_table,no
1738,CIPO,25,86,26,2 862,10 483,60,62,192,93,1 507 491,5 936 054,232,233,mistral_table,mistral_table,no
1739,COARACI,60,175,89,17 129,64 927,146,147,468,277,2 863 037,5 933 351,232,233,mistral_table,mistral_table,no
1740,COCOS,13,37,14,1 555,5 308,7,7,33,1,173 450,269 850,232,233,mistral_table,mistral_table,no
1741,CONCEIÇÃO DA FEIRA,10,33,19,1 914,6 184,17,17,54,26,264 710,1 226 764,234,235,mistral_table,mistral_table,no
1742,CONCEIÇÃO DO ALMEIDA,10,22,9,1 649,4 782,21,21,44,23,362 730,1 938 600,234,235,mistral_table,mistral_table,no
1743,CONCEIÇÃO DO COITE,70,216,127,16 613,35 782,100,100,319,201,3 261 599,7 850 385,234,235,mistral_table,mistral_table,no
1744,CONCEIÇÃO DO JACUIPE,24,123,87,8 607,35 876,42,44,187,140,1 185 217,4 069 174,234,235,mistral_table,mistral_table,no
1745,CONDE,11,36,16,1 321,6 102,42,42,108,57,315 570,1 148 529,234,235,mistral_table,mistral_table,no
1746,CONDEUBA,16,28,6,965,3 444,15,15,39,16,121 400,391 479,234,235,mistral_table,mistral_table,no
1747,CONTENDAS DO SINCORA,2,(A),(A),(X),(A),7,7,17,8,49 980,276 552,234,235,mistral_table,mistral_table,no
1748,CORAÇÃO DE MARIA,12,28,11,1 912,7 703,22,22,57,27,284 584,1 027 703,234,235,mistral_table,mistral_table,no
1749,CORDEIROS,2,(A),(A),(X),(A),13,13,31,15,130 700,454 960,234,235,mistral_table,mistral_table,no
1750,CORIBE,2,(B),(A),(X),(A),19,19,40,21,305 000,1 660 000,234,235,mistral_table,mistral_table,no
1751,CORONEL JOÃO SA,9,13,2,529,1 698,15,15,33,15,218 514,1 142 308,234,235,mistral_table,mistral_table,no
1752,CORRENTINA,14,23,2,50,2 431,40,40,91,49,168 393,653 513,234,235,mistral_table,mistral_table,no
1753,COTEGIPE,9,24,12,821,4 136,25,25,63,29,422 481,1 327 500,234,235,mistral_table,mistral_table,no
1754,CRAVOLANDIA,-,-,-,-,-,16,16,39,17,169 735,602 400,234,235,mistral_table,mistral_table,no
1755,CRISOPOLIS,3,5,-,116,510,1,1,(A),(A),(X),(A),234,235,mistral_table,mistral_table,no
1756,CRISTOPOLIS,4,11,5,427,1 755,19,19,61,29,580 000,3 100 000,234,235,mistral_table,mistral_table,no
1757,CRUZ DAS ALMAS,100,337,183,25 994,90 101,168,172,703,431,4 125 914,11 190 434,234,235,mistral_table,mistral_table,no
1758,CURAÇA,21,52,19,2 079,9 280,31,31,80,36,140 880,614 504,234,235,mistral_table,mistral_table,no
1759,DARIO MEIRA,4,10,4,670,2 062,23,23,62,35,467 600,2 092 800,234,235,mistral_table,mistral_table,no
1760,DOM BASÍLIO,-,-,-,-,-,1,1,(A),(A),(X),(A),234,235,mistral_table,mistral_table,no
1761,ENCRUZILHADA,12,37,14,2 056,8 081,85,85,154,67,1 410 100,5 912 850,234,235,mistral_table,mistral_table,no
1762,ENTRE RIOS,20,63,35,3 254,15 705,26,26,127,94,576 694,3 561 060,234,235,mistral_table,mistral_table,no
1763,ESPLANADA,37,502,429,37 271,98 014,41,41,126,78,648 131,2 704 023,234,235,mistral_table,mistral_table,no
1764,EUCLIDES DA CUNHA,90,250,94,14 654,55 174,125,128,336,190,2 517 705,6 428 405,234,235,mistral_table,mistral_table,no
1765,FIRMINO ALVES,3,9,3,402,2 103,47,47,106,58,613 050,2 219 880,234,235,mistral_table,mistral_table,no
1766,FLORESTA AZUL,12,33,21,1 164,6 366,87,87,233,140,2 454 124,9 515 902,234,235,mistral_table,mistral_table,no
1767,FORMOSA DO RIO PRETO,6,10,-,510,7 171,29,29,84,46,177 350,2 083 100,234,235,mistral_table,mistral_table,no
1768,GANDU,84,281,151,16 673,69 793,158,159,404,220,2 911 854,11 907 015,234,235,mistral_table,mistral_table,no
1769,GENTIO DO OURO,1,(A),(A),(X),(A),3,3,7,4,57 200,116 000,234,235,mistral_table,mistral_table,no
1770,GLORIA,-,-,-,-,-,49,49,141,55,442 250,1 857 900,234,235,mistral_table,mistral_table,no
1771,GONGOGI,3,8,4,408,576,26,26,59,29,238 800,1 004 027,234,235,mistral_table,mistral_table,no
1772,GOVERNADOR MANGABEIRA,9,32,20,2 099,15 458,14,14,44,30,189 978,972 580,234,235,mistral_table,mistral_table,no
1773,GUANAMBI,162,493,246,35 070,139 040,211,212,696,396,4 353 775,15 505 805,234,235,mistral_table,mistral_table,no
1774,GUARATINGA,18,55,28,1 938,12 724,58,58,164,91,1 558 500,5 886 235,234,235,mistral_table,mistral_table,no
1775,IAÇU,7,14,6,466,1 442,28,28,75,37,287 500,917 920,234,235,mistral_table,mistral_table,no
1776,IBIASSUCE,-,-,-,-,-,12,13,33,14,90 800,291 993,234,235,mistral_table,mistral_table,no
1777,IBICARAI,66,202,116,11 239,27 475,205,208,575,332,4 981 397,14 752 257,234,235,mistral_table,mistral_table,no
1778,IBICOARA,2,(B),(A),(X),(A),3,3,8,5,76 800,232 000,234,235,mistral_table,mistral_table,no
1779,IBICUI,10,27,12,2 089,4 679,50,50,122,62,1 313 700,3 411 400,234,235,mistral_table,mistral_table,no
1780,IBIPEBA,3,8,4,399,1 530,5,5,15,8,141 000,347 000,234,235,mistral_table,mistral_table,no
1781,IBIPITANGA,3,13,4,429,1 407,24,24,68,28,299 660,1 149 668,234,235,mistral_table,mistral_table,no
1782,IBIQUERA,7,12,4,382,1 768,4,4,6,2,10 550,46 611,234,235,mistral_table,mistral_table,no
1783,IBIRAPI TANGA,27,66,38,6 019,13 339,20,20,60,33,792 610,1 972 281,234,235,mistral_table,mistral_table,no
1784,IBIRAPUÃ,6,10,6,664,1 770,8,8,21,12,264 940,687 314,234,235,mistral_table,mistral_table,no
1785,IBIRATAIA,38,122,59,9 540,24 294,33,34,94,46,615 276,2 996 812,234,235,mistral_table,mistral_table,no
1786,IBITIARA,5,9,3,495,1 563,19,19,69,24,123 980,681 775,234,235,mistral_table,mistral_table,no
1787,IBITITA,29,54,11,4 877,19 143,-,1,(A),(A),(X),(A),234,235,mistral_table,mistral_table,no
1788,IBOTIRAMA,25,96,52,4 347,15 462,93,93,313,167,1 382 394,4 652 431,236,237,mistral_table,mistral_table,no
1789,ICHU,3,11,8,1 200,5 000,27,27,70,32,377 000,2 296 800,236,237,mistral_table,mistral_table,no
1790,IGAPORA,29,49,9,2 280,11 413,88,88,194,86,1 233 904,4 824 356,236,237,mistral_table,mistral_table,no
1791,IGUAI,32,75,32,4 083,12 136,44,44,127,60,1 061 500,3 149 841,236,237,mistral_table,mistral_table,no
1792,INHAMBUPE,19,61,35,4 123,27 168,65,66,174,94,1 150 952,2 740 224,236,237,mistral_table,mistral_table,no
1793,IPECAETA,3,7,3,146,394,1,1,(A),(A),(X),(A),236,237,mistral_table,mistral_table,no
1794,IPIAU,105,317,163,28 685,86 608,179,181,628,389,6 212 573,18 615 739,236,237,mistral_table,mistral_table,no
1795,IPIRA,55,177,87,12 372,35 735,54,57,190,114,1 085 915,3 161 457,236,237,mistral_table,mistral_table,no
1796,IPUPIARA,1,(A),(A),(X),(A),11,11,36,16,146 250,474 750,236,237,mistral_table,mistral_table,no
1797,IRAJUBA,6,20,1,819,2 723,18,18,64,31,176 400,1 406 600,236,237,mistral_table,mistral_table,no
1798,IRAMAIA,8,19,7,690,1 978,38,40,88,45,388 300,2 150 440,236,237,mistral_table,mistral_table,no
1799,IRAQUARA,11,25,11,1 412,11 543,11,13,37,24,309 075,732 027,236,237,mistral_table,mistral_table,no
1800,IRARA,16,44,23,3 514,10 860,39,39,127,69,991 575,3 038 303,236,237,mistral_table,mistral_table,no
1801,IRECE,158,499,252,35 345,164 214,226,230,844,551,6 651 531,19 071 501,236,237,mistral_table,mistral_table,no
1802,ITABERABA,60,185,98,12 636,47 349,154,158,432,243,1 794 306,5 270 297,236,237,mistral_table,mistral_table,no
1803,ITACARE,10,17,6,1 007,4 181,2,2,(A),(A),(X),(A),236,237,mistral_table,mistral_table,no
1804,ITAETE,18,45,64,1 425,8 915,30,30,72,37,316 100,1 344 810,236,237,mistral_table,mistral_table,no
1805,ITAGI,10,37,15,2 023,8 689,98,98,222,110,1 611 500,5 288 800,236,237,mistral_table,mistral_table,no
1806,ITAGIBA,4,10,5,907,1 554,36,36,91,49,886 995,3 453 000,236,237,mistral_table,mistral_table,no
1807,ITAGIMIRIM,2,(C),(C),(X),(C),13,14,44,30,225 508,1 491 304,236,237,mistral_table,mistral_table,no
1808,ITAJU DO COLONIA,6,16,6,745,2 862,25,25,57,32,831 289,2 118 177,236,237,mistral_table,mistral_table,no
1809,ITAJUIPE,34,84,36,6 026,21 112,100,101,318,176,2 362 489,4 796 274,236,237,mistral_table,mistral_table,no
1810,ITAMARAJU,138,527,321,33 320,98 335,114,119,473,295,4 145 590,11 862 532,236,237,mistral_table,mistral_table,no
1811,ITAMARI,11,28,15,1 111,2 974,29,29,68,36,480 700,1 181 781,236,237,mistral_table,mistral_table,no
1812,ITAMBE,34,97,55,5 109,17 756,56,56,182,95,532 205,4 211 747,236,237,mistral_table,mistral_table,no
1813,ITANAGRA,-,-,-,-,-,1,1,(A),(A),(X),(A),236,237,mistral_table,mistral_table,no
1814,ITANHEM,34,113,65,5 325,15 012,71,71,191,100,1 939 245,3 924 888,236,237,mistral_table,mistral_table,no
1815,ITAPARICA,10,118,103,10 214,40 765,50,51,243,170,1 457 064,6 667 403,236,237,mistral_table,mistral_table,no
1816,ITAPE,10,35,16,1 143,8 985,18,18,52,30,202 064,636 410,236,237,mistral_table,mistral_table,no
1817,ITAPEBI,18,43,22,1 983,12 259,3,3,4,2,26 800,81 900,236,237,mistral_table,mistral_table,no
1818,ITAPETINGA,145,486,284,27 846,99 505,259,261,788,448,2 988 615,12 222 576,236,237,mistral_table,mistral_table,no
1819,ITAPICURU,3,11,4,340,1 029,12,12,33,15,394 738,1 368 000,236,237,mistral_table,mistral_table,no
1820,ITAPITANGA,6,18,5,936,3 363,47,47,126,69,412 050,1 585 180,236,237,mistral_table,mistral_table,no
1821,ITAQUARA,1,(A),(A),(X),(A),10,10,32,16,175 600,588 000,236,237,mistral_table,mistral_table,no
1822,ITARANTIM,13,34,16,1 868,6 159,33,33,94,47,452 864,1 167 675,236,237,mistral_table,mistral_table,no
1823,ITIRUÇU,11,31,16,2 225,5 293,7,7,21,10,99 800,285 227,236,237,mistral_table,mistral_table,no
1824,ITIUBA,20,72,44,7 554,15 232,96,97,788,657,5 209 302,11 603 025,236,237,mistral_table,mistral_table,no
1825,ITORORO,52,178,91,11 359,37 295,111,111,277,153,2 504 523,6 112 875,236,237,mistral_table,mistral_table,no
1826,ITUACU,18,33,8,2 089,6 992,13,13,25,10,360 400,935 000,236,237,mistral_table,mistral_table,no
1827,ITUBERA,35,385,325,31 703,53 628,59,59,188,106,866 033,3 500 956,236,237,mistral_table,mistral_table,no
1828,JACARACI,8,16,4,870,3 236,26,26,59,29,349 988,847 026,236,237,mistral_table,mistral_table,no
1829,JACOBINA,213,698,391,76 825,195 605,412,418,362,802,11 806 317,33 537 059,236,237,mistral_table,mistral_table,no
1830,JAGUAQUARA,61,143,66,10 619,28 754,87,88,229,131,1 781 514,5 200 032,236,237,mistral_table,mistral_table,no
1831,JAGUARARI,74,305,127,57 717,177 568,41,44,536,474,3 012 210,11 817 868,236,237,mistral_table,mistral_table,no
1832,JAGUARIPE,-,-,-,-,-,1,1,(A),(A),(X),(A),236,237,mistral_table,mistral_table,no
1833,JANDAIRA,9,10,1,252,1 619,1,1,(A),(A),(X),(A),236,237,mistral_table,mistral_table,no
1834,JEREMOABO,13,36,22,2 341,13 528,32,33,103,52,565 074,1 396 999,236,237,mistral_table,mistral_table,no
1835,JIQUIRICA,5,11,4,365,1 655,12,12,38,18,115 300,843 500,238,239,mistral_table,mistral_table,no
1836,JITAUNA,29,52,18,3 700,14 890,71,72,184,93,1 338 730,3 881 279,238,239,mistral_table,mistral_table,no
1837,JUSSARA,3,9,3,172,1 400,-,-,-,-,-,-,238,239,mistral_table,mistral_table,no
1838,JUSSIAPE,-,-,-,-,-,16,16,31,13,84 358,670 080,238,239,mistral_table,mistral_table,no
1839,LAFAIETE COUTINHO,1,(A),(A),(X),(A),11,11,24,11,81 210,316 650,238,239,mistral_table,mistral_table,no
1840,LAJE,8,19,5,795,3 562,22,22,61,34,445 921,1 270 295,238,239,mistral_table,mistral_table,no
1841,LAJEDÃO,4,7,3,528,1 047,10,10,24,12,166 600,912 000,238,239,mistral_table,mistral_table,no
1842,LAJEDINHO,1,(B),(A),(X),(A),7,7,20,10,56 440,264 380,238,239,mistral_table,mistral_table,no
1843,LAMARÃO,4,8,4,320,676,10,10,23,11,27 700,93 600,238,239,mistral_table,mistral_table,no
1844,LAURO DE FREITAS,41,158,97,11 141,46 800,80,83,366,256,2 076 940,9 073 923,238,239,mistral_table,mistral_table,no
1845,LENÇOIS,11,40,20,1 912,7 610,16,16,43,23,212 800,1 106 000,238,239,mistral_table,mistral_table,no
1846,LICÍNIO DE ALMEIDA,1,(A),(A),(X),(A),9,9,22,12,88 580,398 350,238,239,mistral_table,mistral_table,no
1847,LIVRAMENTO DO BRUMADO,41,86,33,6 207,15 231,23,23,37,5,167 025,681 303,238,239,mistral_table,mistral_table,no
1848,MACAJUBA,-,-,-,-,-,20,20,49,23,99 880,841 757,238,239,mistral_table,mistral_table,no
1849,MACARANI,7,16,6,956,2 084,29,29,71,37,231 938,1 093 575,238,239,mistral_table,mistral_table,no
1850,MACAUBAS,34,51,9,2 478,10 119,43,44,108,57,1 088 926,2 965 729,238,239,mistral_table,mistral_table,no
1851,MACURURE,-,-,-,-,-,11,11,28,13,184 900,479 600,238,239,mistral_table,mistral_table,no
1852,MAIQUINIQUE,5,9,4,475,1 399,12,12,31,14,84 032,318 160,238,239,mistral_table,mistral_table,no
1853,MAIRI,30,71,35,3 911,13 712,41,44,106,55,489 404,1 861 145,238,239,mistral_table,mistral_table,no
1854,MALHADA,5,9,2,218,2 346,112,112,301,131,1 100 980,4 409 500,238,239,mistral_table,mistral_table,no
1855,MALHADA DE PEDRAS,-,-,-,-,-,9,9,21,12,135 090,295 710,238,239,mistral_table,mistral_table,no
1856,MANGEL VITORINO,26,71,39,5 470,12 860,30,30,73,37,278 200,1 051 600,238,239,mistral_table,mistral_table,no
1857,MARACAS,26,48,11,2 628,9 120,75,75,218,128,1 242 010,5 564 304,238,239,mistral_table,mistral_table,no
1858,MARAGOGIPE,27,58,26,2 795,10 543,37,37,94,42,503 037,1 924 197,238,239,mistral_table,mistral_table,no
1859,MARAU,5,10,1,333,2 035,-,-,-,-,-,-,238,239,mistral_table,mistral_table,no
1860,MARCIONÍLIO SOUZA,3,7,1,115,519,6,6,10,4,35 950,115 567,238,239,mistral_table,mistral_table,no
1861,MASCOTE,5,15,8,420,2 069,127,127,312,163,1 834 260,8 180 378,238,239,mistral_table,mistral_table,no
1862,MATA DE SÃO JOÃO,44,117,44,7 464,36 207,47,47,444,364,1 866 113,4 606 910,238,239,mistral_table,mistral_table,no
1863,MEDEIROS NETO,51,291,134,13 041,31 426,61,61,171,94,1 734 636,4 215 357,238,239,mistral_table,mistral_table,no
1864,MIQUEL CALMON,19,58,29,3 027,8 114,40,40,114,59,605 644,1 820 430,238,239,mistral_table,mistral_table,no
1865,MILAGRES,16,45,22,5 520,12 358,15,16,94,61,619 104,2 158 866,238,239,mistral_table,mistral_table,no
1866,MIRANGABA,5,13,3,138,840,2,2,(B),(A),(X),(A),238,239,mistral_table,mistral_table,no
1867,MONTE SANTO,22,64,20,4 119,14 103,143,143,338,166,1 677 576,7 956 340,238,239,mistral_table,mistral_table,no
1868,MORPARA,1,(B),(A),(X),(A),7,7,25,15,111 300,435 400,238,239,mistral_table,mistral_table,no
1869,MORRO DO CHAPEU,41,128,57,7 397,44 954,79,81,217,120,1 286 556,4 177 622,238,239,mistral_table,mistral_table,no
1870,MORTUGABA,-,-,-,-,-,6,6,17,5,22 100,296 400,238,239,mistral_table,mistral_table,no
1871,MUCUGE,-,-,-,-,-,7,7,15,7,62 932,241 210,238,239,mistral_table,mistral_table,no
1872,MUCURI,6,29,8,1 162,3 981,10,10,38,22,110 691,915 311,238,239,mistral_table,mistral_table,no
1873,MUNDO NOVO,25,75,35,4 658,18 437,50,51,125,65,791 630,2 289 711,238,239,mistral_table,mistral_table,no
1874,MUNIZ FERREIRA,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),238,239,mistral_table,mistral_table,no
1875,MURITIBA,20,50,23,3 508,10 295,61,61,165,86,1 027 693,2 905 709,238,239,mistral_table,mistral_table,no
1876,MUTUIPE,23,65,27,2 404,8 370,57,57,152,84,939 200,2 363 320,238,239,mistral_table,mistral_table,no
1877,NAZARE,59,171,74,13 552,42 944,59,59,197,127,1 134 299,3 926 879,238,239,mistral_table,mistral_table,no
1878,NILO PEÇANHA,7,17,5,960,4 268,-,-,-,-,-,-,238,239,mistral_table,mistral_table,no
1879,NOVA CANAÃ,11,30,8,1 626,6 818,14,14,33,18,326 529,1 009 100,238,239,mistral_table,mistral_table,no
1880,NOVA ITARANA,20,75,49,5 665,9 493,4,4,11,7,202 600,410 150,238,239,mistral_table,mistral_table,no
1881,NOVA SOURE,3,7,1,479,1 302,10,10,29,14,583 400,1 563 800,238,239,mistral_table,mistral_table,no
1882,NOVA VIÇOSA,16,46,22,3 831,11 579,29,29,94,50,604 689,1 796 250,240,241,mistral_table,mistral_table,no
1883,OLINDINA,11,24,8,1 579,4 679,33,34,85,38,567 300,2 119 586,240,241,mistral_table,mistral_table,no
1884,OLIVEIRA DOS BREJINHOS,6,17,5,643,3 957,23,23,87,47,401 439,1 202 130,240,241,mistral_table,mistral_table,no
1885,OURIÇANOAS,1,(A),(A),(X),(A),2,2,(B),(A),(X),(A),240,241,mistral_table,mistral_table,no
1886,PALMAS DE MONTE ALTO,13,31,11,1 059,5 902,28,28,74,27,425 198,1 570 470,240,241,mistral_table,mistral_table,no
1887,PALMEIRAS,8,21,9,1 346,3 327,15,15,42,22,188 550,574 500,240,241,mistral_table,mistral_table,no
1888,PARAMÍRIM,17,56,28,3 111,10 384,34,35,70,33,495 258,1 627 918,240,241,mistral_table,mistral_table,no
1889,PARATINGA,6,13,4,1 081,2 770,9,9,24,14,137 864,446 600,240,241,mistral_table,mistral_table,no
1890,PARIPIRANGA,22,67,30,3 038,10 732,42,43,127,60,768 712,2 860 257,240,241,mistral_table,mistral_table,no
1891,PAU BRASIL,29,88,55,4 405,11 345,145,146,333,184,3 909 426,14 582 957,240,241,mistral_table,mistral_table,no
1892,PAULO AFONSO,125,497,247,33 180,143 508,407,414,2 021,1 480,14 842 975,42 442 508,240,241,mistral_table,mistral_table,no
1893,PEDRÃO,-,-,-,-,-,1,1,(A),(A),(X),(A),240,241,mistral_table,mistral_table,no
1894,PEDRO ALEXANDRE,1,(A),(A),(X),(A),18,18,51,21,300 260,1 267 750,240,241,mistral_table,mistral_table,no
1895,PIATÃ,3,10,5,230,660,17,17,42,22,144 700,587 500,240,241,mistral_table,mistral_table,no
1896,PILÃO ARCADO,6,23,11,774,3 677,16,16,48,21,172 860,598 142,240,241,mistral_table,mistral_table,no
1897,PINDAI,24,42,4,2 019,9 114,42,42,111,46,256 065,937 219,240,241,mistral_table,mistral_table,no
1898,PINDOBACU,28,59,18,2 689,9 628,23,23,71,37,214 915,882 685,240,241,mistral_table,mistral_table,no
1899,PIRIPA,7,7,-,1 135,3 525,38,38,95,46,625 880,1 706 026,240,241,mistral_table,mistral_table,no
1900,PIRITIBA,20,52,28,2 222,11 304,81,82,196,99,1 103 780,3 220 890,240,241,mistral_table,mistral_table,no
1901,PLANALTINO,-,-,-,-,-,21,21,50,25,327 620,1 184 928,240,241,mistral_table,mistral_table,no
1902,PLANALTO,15,29,9,1 367,3 156,38,38,93,43,284 160,1 036 300,240,241,mistral_table,mistral_table,no
1903,POÇÕES,38,103,41,4 093,14 675,267,268,627,319,3 356 609,9 772 389,240,241,mistral_table,mistral_table,no
1904,POJUCA,33,98,43,9 127,35 583,27,29,114,79,1 839 679,25 149 633,240,241,mistral_table,mistral_table,no
1905,PORTO SEGURO,77,371,211,29 770,244 008,197,203,828,550,8 432 663,26 544 480,240,241,mistral_table,mistral_table,no
1906,POTIRAGUA,9,18,8,1 100,3 717,22,22,63,32,191 240,737 200,240,241,mistral_table,mistral_table,no
1907,PRADO,22,65,33,3 234,14 350,30,30,99,63,801 670,2 724 614,240,241,mistral_table,mistral_table,no
1908,PRESIDENTE DUTRA,4,5,2,226,922,19,19,54,33,458 404,1 552 700,240,241,mistral_table,mistral_table,no
1909,PRESIDENTE JANIO QUADROS,4,8,2,211,512,26,26,47,8,109 557,380 290,240,241,mistral_table,mistral_table,no
1910,QUEIMADAS,10,22,12,1 739,6 865,120,122,331,160,1 415 443,6 066 685,240,241,mistral_table,mistral_table,no
1911,QUIJINGUE,6,29,20,747,4 613,149,149,377,141,1 795 380,6 315 709,240,241,mistral_table,mistral_table,no
1912,REMANSO,66,215,104,8 426,32 867,129,129,407,213,3 120 429,8 637 270,240,241,mistral_table,mistral_table,no
1913,RETIROLANDIA,18,42,16,2 482,5 160,10,10,32,20,278 960,679 708,240,241,mistral_table,mistral_table,no
1914,RIACHÃO DAS NEVES,18,51,21,3 252,15 183,32,33,87,40,1 047 722,2 298 100,240,241,mistral_table,mistral_table,no
1915,RIACHÃO DO JACUIPE,80,243,134,22 888,165 731,280,280,676,344,4 764 039,22 605 197,240,241,mistral_table,mistral_table,no
1916,RIACHO DE SANTANA,7,16,3,647,1 995,103,103,214,105,410 916,3 817 616,240,241,mistral_table,mistral_table,no
1917,RIBEIRA DO AMPARO,4,7,1,260,1 615,12,12,34,22,337 800,826 000,240,241,mistral_table,mistral_table,no
1918,RIBEIRA DO POMBAL,41,126,72,13 034,41 773,80,83,252,145,1 789 887,7 391 345,240,241,mistral_table,mistral_table,no
1919,RIO DE CONTAS,5,10,3,704,2 855,15,16,31,12,107 300,1 140 213,240,241,mistral_table,mistral_table,no
1920,RIO DO ANTONIO,4,12,5,430,1 767,17,17,32,14,91 380,392 207,240,241,mistral_table,mistral_table,no
1921,RIO DO PIRES,6,26,7,576,2 080,31,31,74,32,423 890,1 035 578,240,241,mistral_table,mistral_table,no
1922,RIO REAL,12,84,58,4 171,20 797,47,47,133,78,627 899,2 306 278,240,241,mistral_table,mistral_table,no
1923,RODELAS,4,9,-,209,1 245,1,1,(A),(A),(X),(A),240,241,mistral_table,mistral_table,no
1924,RUY BARBOSA,41,114,53,7 718,20 851,110,112,290,157,1 170 219,5 841 020,240,241,mistral_table,mistral_table,no
1925,SALINAS DA MARGARIDA,2,(A),(A),(X),(A),5,5,12,5,136 000,607 200,240,241,mistral_table,mistral_table,no
1926,SANTA BARBARA,24,55,20,4 036,21 668,27,27,63,31,350 900,1 131 400,240,241,mistral_table,mistral_table,no
1927,SANTA BRIGIDA,5,13,7,1 067,3 171,15,15,37,20,239 046,950 500,240,241,mistral_table,mistral_table,no
1928,SANTA CRUZ CABRALIA,100,352,193,26 201,72 821,193,197,657,430,4 988 672,19 477 493,240,241,mistral_table,mistral_table,no
1929,SANTA CRUZ DA VITORIA,4,8,4,405,932,15,15,40,19,303 990,900 410,242,243,mistral_table,mistral_table,no
1930,SANTA INES,21,47,24,2 089,7 673,30,30,82,47,511 980,1 419 500,242,243,mistral_table,mistral_table,no
1931,SANTALUZ,13,34,16,2 153,9 342,87,87,240,118,750 830,3 818 023,242,243,mistral_table,mistral_table,no
